"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000156172",53.8045542417389,0.0677013442196152,0.39622805452529,0.170864590344887,0.864330239974634,0.965406396563903
"ENSG00000166246",16.5755243958359,-0.0831890955065139,0.485817440995857,-0.171235300519446,0.864038751590458,0.965406396563903
"ENSG00000168096",315.731080948566,-0.0222840666087184,0.130108952940593,-0.171272353708765,0.864009617786729,0.965406396563903
"ENSG00000170293",12.9833256657507,0.083221873433489,0.486137153444044,0.171190111358292,0.864074282713313,0.965406396563903
"ENSG00000203705",245.23613133174,-0.0375155549104515,0.218119898655932,-0.17199510517667,0.863441377158884,0.965406396563903
"ENSG00000205129",11.1980311807917,-0.0826220653153966,0.483784899181324,-0.170782646286009,0.864394674854443,0.965406396563903
"ENSG00000221988",18.4639882578082,-0.508045144819889,2.96835201339956,-0.17115394081514,0.864102722917331,0.965406396563903
"ENSG00000256525",121.861548500746,0.0357425628905898,0.20802391714243,0.171819487785712,0.863579444328137,0.965406396563903
"ENSG00000263513",10.5127576336916,0.0858632000929611,0.502125546607021,0.170999465518452,0.864224185860136,0.965406396563903
"ENSG00000267261",13.4214210052624,0.265802475821664,1.55023230501275,0.171459770875745,0.863862260161937,0.965406396563903
"ENSG00000270728",17.6978726772308,0.0680913810452097,0.397974535096926,0.171094818990431,0.864149209652707,0.965406396563903
"ENSG00000275333",550.438584563031,0.0225050952743115,0.131874467933749,0.170655439426057,0.864494702912859,0.965406396563903
"ENSG00000282105",14.5328698887348,0.112421886805296,0.654705690156175,0.171713624145345,0.863662674391942,0.965406396563903
"ENSG00000187522",423.731178480193,0.024507715244661,0.143762879678777,0.170473179859926,0.864638024993922,0.965491450112979
"ENSG00000235859",26.0158652157983,-0.0630305137990724,0.370040656437207,-0.170334023309593,0.864747455479594,0.965546606947952
"ENSG00000105372",15620.4606479551,0.0383236835923068,0.225474554439115,0.169968995781541,0.86503451961064,0.965584452783981
"ENSG00000135114",6.37400639342957,-0.124156264705822,0.730721218999648,-0.16990920952835,0.865081538280444,0.965584452783981
"ENSG00000152582",151.90289453191,0.0597853433994053,0.351284646900054,0.170190595936905,0.864860247186147,0.965584452783981
"ENSG00000166405",5.86679916028439,0.214251477286941,1.26079291380385,0.169933916142135,0.865062107800759,0.965584452783981
"ENSG00000170509",12.4563048832641,-0.0913397461718733,0.536901765592618,-0.170123758246641,0.86491280948241,0.965584452783981
"ENSG00000143479",233.704208799363,-0.0292323090300244,0.172236284124343,-0.169722130146054,0.865228669228906,0.965673830617117
"ENSG00000246922",47.1976813659695,-0.0693873437894002,0.408991573246221,-0.169654702757476,0.86528169949781,0.965673830617117
"ENSG00000233948",49.2148916633797,0.0975537197922537,0.575380411829903,0.169546473579106,0.865366820812269,0.965701816480969
"ENSG00000100104",274.46642507163,0.0344923365110064,0.203779302228449,0.169263198636035,0.865589621501414,0.965883430417487
"ENSG00000274950",1610.57848470775,0.048790767906213,0.288466390356322,0.16913848384883,0.865687715247317,0.965925872368711
"ENSG00000000457",322.664843927049,0.0245270113332259,0.145133863747848,0.168995785682647,0.865799956261551,0.965984092719703
"ENSG00000138061",1779.40309823961,0.0431331274907302,0.256187137226561,0.168365703124998,0.866295587851829,0.96647002909413
"ENSG00000115365",1526.81898229156,-0.0208524660621654,0.124190534894484,-0.167907047665769,0.866656405612643,0.966605869253364
"ENSG00000127377",10.7528779471012,0.149474768401402,0.889718446261158,0.168002325937532,0.866581449255084,0.966605869253364
"ENSG00000234042",21.0067529326755,0.0659601148113487,0.392419251558471,0.168085827974524,0.866515758364259,0.966605869253364
"ENSG00000235618",27.0999129309061,0.0892875286127641,0.531773027508662,0.167905335535864,0.866657752573121,0.966605869253364
"ENSG00000006015",386.908775735769,-0.0531753089062234,0.320225246674665,-0.166055954233513,0.868112916258635,0.966928225211801
"ENSG00000059378",246.722309514454,0.031800300424363,0.191269908471638,0.166258773679909,0.867953308281225,0.966928225211801
"ENSG00000076201",1355.54752430025,0.0191233140303596,0.11521574614274,0.165978303058229,0.868174024973496,0.966928225211801
"ENSG00000107518",19.3889674148969,0.0857780493088646,0.514369996551754,0.166763321896506,0.867556279378534,0.966928225211801
"ENSG00000118181",4047.72133651272,-0.0238366929151513,0.143628299792609,-0.165960976698674,0.868187660310093,0.966928225211801
"ENSG00000132915",11.0997361678174,-0.0981523986971303,0.588397179252439,-0.16681317001185,0.867517055716934,0.966928225211801
"ENSG00000142534",15561.7501807536,-0.0272584124027957,0.163438446577296,-0.166780907268989,0.867542442053884,0.966928225211801
"ENSG00000145592",12214.8204631093,-0.0262931687387623,0.158456105142043,-0.165933453401449,0.868209320418057,0.966928225211801
"ENSG00000158169",250.494530752682,0.0262919698839652,0.157543034958301,0.166887542130468,0.867458535619079,0.966928225211801
"ENSG00000158290",2485.51730070564,-0.0121856045305386,0.0731648560869937,-0.166549969237278,0.867724162477963,0.966928225211801
"ENSG00000160282",16.3665613425252,0.151442929738381,0.91212579427947,0.166032942701739,0.868131025434065,0.966928225211801
"ENSG00000169203",256.373058927243,-0.0450792900640466,0.270469424991321,-0.16667055829136,0.867629272539757,0.966928225211801
"ENSG00000181458",1401.0911559844,0.0281549925413438,0.1684242945565,0.167167050427508,0.867238609523047,0.966928225211801
"ENSG00000184786",24.7879283068909,0.0539273429583212,0.322915618822212,0.16700134590892,0.867368989915734,0.966928225211801
"ENSG00000225210",150.993122329913,0.0812930249035292,0.48790890421541,0.166615169760539,0.867672856808325,0.966928225211801
"ENSG00000238228",9.56638602071705,0.104493548286575,0.629598048874011,0.165968665998018,0.868181609052281,0.966928225211801
"ENSG00000251247",86.0570610907999,-0.0399524290035745,0.240602968755755,-0.166051271977993,0.868116601004979,0.966928225211801
"ENSG00000275368",24.7879283068909,0.0539273429583212,0.322915618822212,0.16700134590892,0.867368989915734,0.966928225211801
"ENSG00000277936",514.11134992153,0.0502858392609812,0.301924960691123,0.166550785154941,0.867723520436696,0.966928225211801
"ENSG00000280151",26.9908429371128,-0.0741351986381728,0.442858423991179,-0.167401577167807,0.86705408428664,0.966928225211801
"ENSG00000280831",4047.72133651272,-0.0238366929151513,0.143628299792609,-0.165960976698674,0.868187660310093,0.966928225211801
"ENSG00000214439",6.49246688589785,-0.128143653593188,0.773142132412759,-0.165743979303376,0.868358434212497,0.967027329832405
"ENSG00000136040",4578.92165215571,-0.0433311348202705,0.26177311530921,-0.165529354567551,0.868527346907043,0.967148467791039
"ENSG00000104432",15.5390409193773,-0.0784327813593697,0.474480424408729,-0.165302459963672,0.868705922686098,0.967213385570129
"ENSG00000214021",1522.50866944888,0.0295314752393773,0.17863877674389,0.165313913236855,0.86869690830857,0.967213385570129
"ENSG00000006530",277.887455661785,0.0331563429838094,0.2014274778877,0.164606851714118,0.869253437900701,0.967233898881223
"ENSG00000028310",578.668548056206,0.0220393630814899,0.133559937785568,0.165014774990943,0.868932352720042,0.967233898881223
"ENSG00000036549",854.099874884677,-0.0200401029833331,0.122044541668933,-0.164203189337999,0.869571190458975,0.967233898881223
"ENSG00000057608",3338.40860218127,-0.0123603256701108,0.0750804096751846,-0.164627839986282,0.869236917053909,0.967233898881223
"ENSG00000114395",160.064922119808,-0.0285927472647841,0.173274554006433,-0.165014115481276,0.86893287181685,0.967233898881223
"ENSG00000138778",181.509403463791,-0.0496912416227201,0.302435191859157,-0.164303768080869,0.869492015507767,0.967233898881223
"ENSG00000140400",1740.99766817509,0.0347106520692424,0.211448255824554,0.164156719732146,0.86960777148092,0.967233898881223
"ENSG00000157500",1251.59669672516,0.0192274368718717,0.11642315528932,0.165151312246178,0.868824886136286,0.967233898881223
"ENSG00000163703",612.776092187012,0.0701094572234237,0.426878200528053,0.164237614234453,0.869544091250663,0.967233898881223
"ENSG00000163975",267.564935034324,-0.0504629300828111,0.307451469625676,-0.164132993555861,0.869626448910183,0.967233898881223
"ENSG00000178996",4023.53035575683,0.0216982953294303,0.132032290566755,0.164340823265955,0.869462846229853,0.967233898881223
"ENSG00000182013",220.860738900484,-0.102087945783137,0.621446281545844,-0.164274771311197,0.869514841447536,0.967233898881223
"ENSG00000231205",53.4494338998902,-0.0443222964868264,0.268908394068219,-0.164823030684503,0.869083276097021,0.967233898881223
"ENSG00000236227",42.2006351070741,-0.245770738301221,1.49167795053351,-0.164761259770126,0.869131897461573,0.967233898881223
"ENSG00000277044",13.0965111132143,-0.174952223344809,1.06150562864139,-0.164815163127048,0.869089468812216,0.967233898881223
"ENSG00000079616",184.582219510107,-0.0288263895082636,0.175887546790303,-0.163891020338302,0.869816936248068,0.967352026148627
"ENSG00000198755",9950.34765549175,-0.0234986713943815,0.143419892124214,-0.163845273109183,0.869852950454607,0.967352026148627
"ENSG00000105373",3713.24100548957,-0.0257303901390796,0.15712302066465,-0.163759518053032,0.86992046128821,0.967360214263865
"ENSG00000060749",1043.5957503066,-0.0285846922172425,0.17498745407085,-0.163352809314369,0.870240656430871,0.967378045274388
"ENSG00000078902",1125.92530444953,0.0211658311897289,0.129567592856768,0.163357447051802,0.870237005095983,0.967378045274388
"ENSG00000184903",108.142096957502,0.0321995931166553,0.196967938875275,0.163476316503697,0.870143418987748,0.967378045274388
"ENSG00000225828",86.2545136174892,-0.0533872613429841,0.326566029877587,-0.163480755677485,0.870139924054393,0.967378045274388
"ENSG00000237051",8.60007531908009,0.218023978636458,1.33527057212536,0.16328074862717,0.870297390852149,0.967378045274388
"ENSG00000247596",862.70615553097,0.0306507795681802,0.18737419687354,0.163580578754217,0.870061334649405,0.967378045274388
"ENSG00000196683",2253.44533717942,0.0304776616292738,0.18693283882959,0.163040703923924,0.87048638633287,0.967454395093052
"ENSG00000267281",47.4333936743246,0.0565439269186131,0.346723042670931,0.163080960766366,0.870454690214714,0.967454395093052
"ENSG00000236552",23.0727622524176,-0.0738369246717254,0.453204119966397,-0.162922006704617,0.870579843484583,0.967491405663526
"ENSG00000151388",893.111028527412,-0.0484486168098904,0.297569307627228,-0.162814563088553,0.870664441585284,0.967518566573352
"ENSG00000103723",55.0600156111747,0.0621766087441092,0.382298166792919,0.16263904497818,0.870802642823421,0.967605285652141
"ENSG00000174384",41.478799532256,0.0486499335319458,0.299405197720877,0.162488607085907,0.870921099283879,0.967670054561839
"ENSG00000279560",38.6497004084561,-0.0515485114000004,0.317731897646096,-0.162239019065745,0.871117634037744,0.967821560391616
"ENSG00000049249",24.9848911642844,0.054813010877764,0.338404579101134,0.161974790717542,0.871325705794543,0.967919003059376
"ENSG00000250120",16.4909067114518,-0.125019994318898,0.771540061562106,-0.162039536956481,0.871274719283947,0.967919003059376
"ENSG00000121067",920.016788658089,-0.0205543587639035,0.127153590633313,-0.161649849300587,0.871581599447537,0.967995533651096
"ENSG00000177728",1213.69062615585,0.0342858275980121,0.212100196357035,0.161649202532079,0.871582108795702,0.967995533651096
"ENSG00000251201",165.353119071877,-0.0425638055472018,0.263356659895564,-0.161620387971509,0.871604801116548,0.967995533651096
"ENSG00000256646",432.204079307335,0.0240557060545721,0.148876519698359,0.161581598651766,0.871635349022892,0.967995533651096
"ENSG00000214022",912.847018947933,0.0219891408899672,0.136237237318001,0.161403308837222,0.871775760767284,0.968017782409571
"ENSG00000238227",667.106805759348,0.0297328665499656,0.184184478816628,0.161429816133243,0.871754884749813,0.968017782409571
"ENSG00000144893",28.18506603919,-0.0890649496116906,0.5525449821533,-0.161190405285375,0.871943437776112,0.968137128736846
"ENSG00000179869",45.599247761871,-0.0826020906445131,0.513426937054898,-0.160883827245863,0.872184900354252,0.968271536715499
"ENSG00000231370",784.208908851228,0.254802158060435,1.5836438708247,0.160896122388769,0.872175216401559,0.968271536715499
"ENSG00000010295",1215.35725996172,-0.04314132005436,0.269050757744112,-0.160346398635274,0.872608210858371,0.968340430223914
"ENSG00000100991",2296.70445480248,0.0132990737312807,0.0829234923743484,0.160377636668311,0.872583604939488,0.968340430223914
"ENSG00000109083",466.873888331416,-0.0214020945588782,0.133273011752298,-0.160588361270445,0.872417622279189,0.968340430223914
"ENSG00000140988",21081.9275420522,-0.0302273947315094,0.188132032279167,-0.160671175266184,0.87235239323951,0.968340430223914
"ENSG00000156639",2092.16830497629,-0.0349172782276616,0.217529476555521,-0.160517456211271,0.872473471848634,0.968340430223914
"ENSG00000187664",12.2984774022022,-0.0757268567595986,0.471944662516537,-0.160457067902416,0.872521038223003,0.968340430223914
"ENSG00000167604",41.3758491771743,-0.046733815229838,0.291692354667866,-0.1602161129079,0.872710837087815,0.96838749778414
"ENSG00000099968",1379.70016746433,-0.027132830152488,0.170097861915946,-0.15951305822936,0.87326467105969,0.968394402492108
"ENSG00000102471",585.719910877365,-0.0209092943233079,0.131138908866662,-0.15944386379307,0.873319182599362,0.968394402492108
"ENSG00000110318",477.952066271856,-0.0278679592731302,0.17477291698152,-0.159452389731968,0.873312465812152,0.968394402492108
"ENSG00000121075",672.340551182316,0.0548673634057088,0.343820766389058,0.159581295748792,0.873210913970608,0.968394402492108
"ENSG00000164741",3769.75848091397,-0.0257811680173853,0.161506616891429,-0.159629175036937,0.873173195317678,0.968394402492108
"ENSG00000174943",149.163541163984,-0.0353000186579262,0.220803102357137,-0.159871026634537,0.872982672321407,0.968394402492108
"ENSG00000175322",107.840012119375,-0.0304094981880576,0.189946298878063,-0.1600952393791,0.872806051232455,0.968394402492108
"ENSG00000183060",132.724170662822,0.0335905402959029,0.209959852004827,0.159985539974236,0.872892464923622,0.968394402492108
"ENSG00000183281",61.3443523392259,0.0533580535724789,0.334044122031702,0.159733550310504,0.873090970894056,0.968394402492108
"ENSG00000187535",816.187320452454,-0.0200286041363429,0.125554517123516,-0.159521175304584,0.87325827644816,0.968394402492108
"ENSG00000186187",657.431644273772,0.0303655560696225,0.19058967658952,0.159324243647372,0.8734134210499,0.968408985398167
"ENSG00000196865",580.853666441135,-0.0192377073184503,0.120783491984719,-0.159274309778063,0.873452760193111,0.968408985398167
"ENSG00000105808",510.192991802095,0.0607691524093189,0.382939401463914,0.158691302532485,0.873912090916834,0.968473824491491
"ENSG00000107185",1312.15808460687,-0.0189307654251877,0.119245252844013,-0.15875487680798,0.873862000933595,0.968473824491491
"ENSG00000126953",78.8717798946202,-0.0380287045580265,0.239398957333849,-0.158850752658017,0.873786461591661,0.968473824491491
"ENSG00000148671",281.731593457003,-0.0619682572863865,0.389913577411575,-0.158928185311628,0.873725454245345,0.968473824491491
"ENSG00000164885",197.074080017786,0.0327787637929072,0.206088095033081,0.15905219458526,0.8736277518519,0.968473824491491
"ENSG00000185900",44.8929939395067,-0.0494159225822623,0.311472075637722,-0.158652818173462,0.873942412874804,0.968473824491491
"ENSG00000229358",32.3743031213509,0.0627979549099659,0.395980159083061,0.158588640035354,0.87399297946089,0.968473824491491
"ENSG00000283037",6.94536006373009,-0.133906951024692,0.842949727814988,-0.15885520406038,0.873782954417268,0.968473824491491
"ENSG00000063978",1170.16686059988,0.0161843804291617,0.10229708981236,0.158209587964313,0.87429164880476,0.968568222292673
"ENSG00000072609",517.597530205825,-0.0283193720830932,0.180103618848591,-0.157239328471798,0.875056234154599,0.968568222292673
"ENSG00000092203",1563.31672559432,-0.0207021871591138,0.131487736587491,-0.15744576411762,0.874893548631931,0.968568222292673
"ENSG00000099804",621.732247907976,-0.0209640368939685,0.133709912194594,-0.156787455394171,0.875412359718098,0.968568222292673
"ENSG00000100225",1673.172081805,0.0167842238473009,0.106594483200339,0.157458653988273,0.874883390700415,0.968568222292673
"ENSG00000102181",3199.58460852249,0.0142461780393522,0.0901335645247247,0.15805630360313,0.874412432390706,0.968568222292673
"ENSG00000112118",556.232346125796,-0.020507355431819,0.130730822467338,-0.156867026801905,0.875349646886065,0.968568222292673
"ENSG00000115604",31.7597437802093,-0.100218104825656,0.636475940870958,-0.157457805378341,0.874884059451377,0.968568222292673
"ENSG00000121413",737.958694501475,0.0224898675948658,0.143380835435754,0.156854069977455,0.875359858530347,0.968568222292673
"ENSG00000123965",11.6543572480586,0.124663743507997,0.794967566113734,0.156816137943119,0.875389753971847,0.968568222292673
"ENSG00000124116",14.5713190884006,-0.131376420693607,0.838272426466715,-0.156722822492627,0.875463299600111,0.968568222292673
"ENSG00000144354",36.0433152037541,-0.0863386068280739,0.547365693273013,-0.157734779305962,0.874665793620806,0.968568222292673
"ENSG00000145912",563.024890100739,0.0236997472886135,0.150124711496439,0.157867063006317,0.874561552473134,0.968568222292673
"ENSG00000149084",1298.6195658741,0.0405289885939663,0.256543706885308,0.157980833309177,0.874471901846598,0.968568222292673
"ENSG00000156787",139.282006668184,0.0236512260976475,0.150326603414567,0.157332272268687,0.874982987380198,0.968568222292673
"ENSG00000162227",205.275866587586,-0.0464426687853717,0.294638762335721,-0.157625793759117,0.874751677177443,0.968568222292673
"ENSG00000183098",4048.192060169,-0.0491172635060188,0.313185351174536,-0.156831292784975,0.875377809938122,0.968568222292673
"ENSG00000197568",156.792687127215,-0.0371430341777508,0.235884169428629,-0.157463022074438,0.874879948411424,0.968568222292673
"ENSG00000198848",2596.36748290871,-0.0652871084738986,0.416139865458932,-0.156887416690775,0.875333577072948,0.968568222292673
"ENSG00000237599",158.732841574566,-0.509728101688191,3.22700258225415,-0.157957140936693,0.874490571225823,0.968568222292673
"ENSG00000273748",76.2620846536602,0.0986618141615833,0.623072083330661,0.158347351456002,0.87418309770842,0.968568222292673
"ENSG00000280518",31.9622698290188,0.134339579847346,0.856712556729908,0.156808230242502,0.875395986304362,0.968568222292673
"ENSG00000281484",11.5654623188724,-0.104571102984727,0.666823991274672,-0.15681964709283,0.875386988291996,0.968568222292673
"ENSG00000119778",261.700608061786,-0.0268581729167137,0.171597510596638,-0.156518429803141,0.875624393387759,0.968613186522824
"ENSG00000176054",6.69003058589086,-0.0963131907422452,0.615267819042881,-0.156538645060409,0.875608460335893,0.968613186522824
"ENSG00000253873",725.492569678254,0.0423488591726508,0.270823468409312,0.156370714182888,0.875740819883378,0.968675351181868
"ENSG00000105605",50.4782670137107,-0.107353914514759,0.686950162365747,-0.156276132383533,0.875815368777151,0.968691188779514
"ENSG00000278535",22.4499851527456,0.0664568776654017,0.425924467541844,0.156029725291311,0.876009590768644,0.968839378925326
"ENSG00000151292",829.130679560403,0.0179747510910934,0.115466512266074,0.155670685277767,0.876292605185552,0.96908574360168
"ENSG00000124467",6.75481606895563,-0.239111992732031,1.53691911089891,-0.155578775119908,0.876365056200209,0.969099229845157
"ENSG00000165280",5800.05478498126,-0.0134575164472954,0.0865526764953888,-0.155483538952286,0.876440130137482,0.969115614506781
"ENSG00000164620",41.8636734619799,-0.057022923489365,0.367289729768412,-0.155253247961275,0.876621671344514,0.969183085188274
"ENSG00000167107",390.240180184139,0.0256133951604435,0.164927326520969,0.155301099585744,0.876583948788684,0.969183085188274
"ENSG00000011275",1712.45833180887,-0.014779935426468,0.0965028094407349,-0.153155493732489,0.878275654366946,0.969197003819462
"ENSG00000040933",710.815964566923,-0.0202756572376911,0.131707942085867,-0.15394407441635,0.877653831929968,0.969197003819462
"ENSG00000073969",496.191595677304,-0.0374690728231812,0.241963160922033,-0.154854452555506,0.876936061991246,0.969197003819462
"ENSG00000102109",6.93846529461322,-0.27899895012186,1.80217893297547,-0.154812013955363,0.876969519636263,0.969197003819462
"ENSG00000106927",5.89260891511924,0.104740355695592,0.678903086635419,0.154278803201022,0.877389909804342,0.969197003819462
"ENSG00000113583",1577.28652525496,0.0149141111671353,0.0972378975215048,0.153377556973987,0.878100542406318,0.969197003819462
"ENSG00000113971",809.063969873043,0.0367937237010244,0.238909344997816,0.154007051090281,0.87760417595063,0.969197003819462
"ENSG00000116641",2827.27719167861,-0.02475500511009,0.160222234139808,-0.154504181289153,0.877212214615095,0.969197003819462
"ENSG00000122952",74.876207944957,0.0344637925763486,0.225099395155248,0.153104776459214,0.87831564922017,0.969197003819462
"ENSG00000128346",179.703721129309,0.0370020502437318,0.239206810688346,0.154686441147951,0.877068519721795,0.969197003819462
"ENSG00000130255",4651.89791211911,0.0328908754678491,0.213951964182761,0.153730187023444,0.877822481900918,0.969197003819462
"ENSG00000132464",21.7927414239064,-0.130367238321258,0.848190318548441,-0.153700455511403,0.877845925604201,0.969197003819462
"ENSG00000132781",123.547156551092,-0.0297923473969633,0.193161140091149,-0.154235719373497,0.877423879155828,0.969197003819462
"ENSG00000132879",413.677972828363,-0.0231197624944642,0.149695620226899,-0.154445149827501,0.877258756282573,0.969197003819462
"ENSG00000136942",4900.91072154902,-0.0307006453338476,0.200063883981148,-0.153454210339835,0.878040097401117,0.969197003819462
"ENSG00000149658",794.386689920811,0.0144017661145911,0.0936027458450167,0.153860508947429,0.877719722548548,0.969197003819462
"ENSG00000156218",91.540012367926,-0.0298196781148546,0.193863912921853,-0.15381758092789,0.877753571234208,0.969197003819462
"ENSG00000163959",62.7665106084281,-0.0344559598034928,0.223170928933401,-0.154392688905172,0.877300117952376,0.969197003819462
"ENSG00000165185",80.3765969166075,-0.0399034619226493,0.260277502474119,-0.153311221843375,0.878152851541602,0.969197003819462
"ENSG00000165650",1103.85414118877,0.0243919090256161,0.158901207987624,0.153503609787005,0.878001143847926,0.969197003819462
"ENSG00000172922",463.001962832129,-0.02548538986358,0.166190999429911,-0.153350000607753,0.878122272150274,0.969197003819462
"ENSG00000178202",2307.28848256328,-0.0470716153782859,0.307427827503916,-0.153114361053364,0.878308090934429,0.969197003819462
"ENSG00000179528",38.9391772111487,0.0663328204920772,0.430376709624206,0.154127347062989,0.877509326069685,0.969197003819462
"ENSG00000181374",24.3172050949054,0.12020982212055,0.785729583110459,0.152991340410879,0.878405104248306,0.969197003819462
"ENSG00000182149",2175.61699955331,-0.0154809845735369,0.101206471750892,-0.152964373776822,0.878426370212321,0.969197003819462
"ENSG00000182484",654.099283212736,-0.0304612201061102,0.198838125725997,-0.153196073413438,0.878243654085145,0.969197003819462
"ENSG00000205413",488.286009550646,-0.0349457280262466,0.225675807415374,-0.154849243374707,0.876940168781269,0.969197003819462
"ENSG00000212747",628.806256770582,-0.0198442410331813,0.128288106255978,-0.154684963496035,0.877069684696179,0.969197003819462
"ENSG00000215124",5.76589717349787,-0.106282916443975,0.694912144218689,-0.152944393515345,0.878442126759703,0.969197003819462
"ENSG00000276262",496.191595677304,-0.0374690728231812,0.241963160922033,-0.154854452555506,0.876936061991246,0.969197003819462
"ENSG00000273622",95.3987381117454,-0.0446682062512777,0.292368785473267,-0.152780353001678,0.878571491857918,0.969273240742961
"ENSG00000158545",859.906614944074,0.0182034972243398,0.119460331293328,0.152381104482643,0.878886359472461,0.969554106550216
"ENSG00000010438",18.3057873786042,0.0996903299782456,0.658441248635562,0.151403530967761,0.879657404263367,0.96973953202877
"ENSG00000065621",91.9991202405473,0.0667366456364169,0.440103150047367,0.151638645688481,0.87947195100139,0.96973953202877
"ENSG00000086570",15.9863092826918,-0.0692593388016562,0.456284493327078,-0.151789814939008,0.87935271555063,0.96973953202877
"ENSG00000108094",830.801377913542,0.0166445985279941,0.10971861044447,0.151702600502931,0.879421506009755,0.96973953202877
"ENSG00000165525",1145.16859441645,-0.0271030882194886,0.178550041577801,-0.15179547414263,0.879348251880515,0.96973953202877
"ENSG00000167600",61.4049708653871,0.0651815906532527,0.428656050628747,0.15206035365101,0.879139333712182,0.96973953202877
"ENSG00000184924",243.986712840481,0.0269344402938069,0.177742353515794,0.151536422023429,0.879552581942772,0.96973953202877
"ENSG00000189409",96.3336137370321,0.0413314607324077,0.27287815696731,0.151464892579728,0.87960900295168,0.96973953202877
"ENSG00000224501",227.738383573543,-0.340028578402431,2.24487646193786,-0.15146872630528,0.879605978969367,0.96973953202877
"ENSG00000235439",212.255936977216,0.140856126781238,0.927532826259096,0.151861069272702,0.879296514311469,0.96973953202877
"ENSG00000135365",1359.68471433938,-0.0173155194712068,0.114559854508827,-0.151148232035094,0.879858785858623,0.969757118276503
"ENSG00000155275",184.541875435407,0.0301294161291793,0.199261061513871,0.151205739346531,0.879813423008,0.969757118276503
"ENSG00000213337",103.087560126466,0.0382275339246118,0.253032531784884,0.151077545859245,0.879914544985948,0.969757118276503
"ENSG00000224389",126.43725130086,0.0942930116965622,0.623832479915011,0.151151173964857,0.879856465199432,0.969757118276503
"ENSG00000101493",987.339543890511,-0.0233916905694618,0.156103575717818,-0.149847243805267,0.880885134962781,0.969807343775424
"ENSG00000105143",20.3058452004768,0.0562322168829488,0.373390454414001,0.150598967429951,0.880292075973756,0.969807343775424
"ENSG00000124641",361.059064914009,0.0248565865855189,0.165725089744313,0.149986864534927,0.88077497860867,0.969807343775424
"ENSG00000136856",145.969884315186,0.0324321150695569,0.215977630642088,0.150164232162092,0.88063504446925,0.969807343775424
"ENSG00000184428",261.635540519633,0.0245707579600657,0.163651400857029,0.150140834917334,0.8806535035056,0.969807343775424
"ENSG00000185619",1038.55542991696,0.0210747620954146,0.140111019416659,0.150414736707774,0.880437415328666,0.969807343775424
"ENSG00000197620",212.952637176655,0.0215592995794603,0.143381318082097,0.150363379747394,0.880477931479791,0.969807343775424
"ENSG00000227799",7.30260008852489,-0.0902012040902506,0.601504995234088,-0.14995919369738,0.880796809843945,0.969807343775424
"ENSG00000231641",80.5930895848144,0.241524633751518,1.60213450242172,0.150751783565262,0.880171522601186,0.969807343775424
"ENSG00000258500",6.42450469497411,-0.10112329809854,0.671326312255385,-0.150632108785974,0.880265931232886,0.969807343775424
"ENSG00000258839",169.660611367909,0.0285019420883438,0.18996492186059,0.150037921786742,0.880734696622493,0.969807343775424
"ENSG00000274005",1032.13409023339,0.0299061093331001,0.199746401719531,0.149720390833834,0.88098521995641,0.969807343775424
"ENSG00000274626",1032.13409023339,0.0299061093331001,0.199746401719531,0.149720390833834,0.88098521995641,0.969807343775424
"ENSG00000275323",1032.13409023339,0.0299061093331001,0.199746401719531,0.149720390833834,0.88098521995641,0.969807343775424
"ENSG00000277079",1032.13409023339,0.0299061093331001,0.199746401719531,0.149720390833834,0.88098521995641,0.969807343775424
"ENSG00000277359",1032.13409023339,0.0299061093331001,0.199746401719531,0.149720390833834,0.88098521995641,0.969807343775424
"ENSG00000278081",1032.13409023339,0.0299061093331001,0.199746401719531,0.149720390833834,0.88098521995641,0.969807343775424
"ENSG00000088986",2213.77214336153,-0.0253029830771706,0.169263166725756,-0.149489009136684,0.881167781360559,0.969815362401328
"ENSG00000144218",19.6787199100137,-0.0949939512309757,0.63581313405685,-0.149405456010102,0.881233706779395,0.969815362401328
"ENSG00000152102",3325.61199301654,-0.012480062087484,0.0834307792627567,-0.149585826690883,0.881091391020423,0.969815362401328
"ENSG00000166851",44.8903295734635,0.0545357711995466,0.364985242366008,0.149419113074325,0.881222930972218,0.969815362401328
"ENSG00000093009",10.8609152935881,0.130510361548202,0.876586202959775,0.148884800043095,0.881644535337251,0.969891532025945
"ENSG00000153086",9.5403182619533,0.0839077014419778,0.563365674815327,0.148940031657916,0.881600952792737,0.969891532025945
"ENSG00000156966",9.47856314083272,-0.0831849506019341,0.559103434525378,-0.148782757295257,0.88172505687691,0.969891532025945
"ENSG00000163219",19.7481644037343,-0.0677408720789415,0.454941475829794,-0.148900189756023,0.881632391480141,0.969891532025945
"ENSG00000180530",1148.4397056547,-0.0186218792108403,0.125110960817548,-0.1488429078408,0.881677592164908,0.969891532025945
"ENSG00000233323",556.114958484379,-0.23320276941037,1.56367649109446,-0.149137478716678,0.881445152835026,0.969891532025945
"ENSG00000243708",22.4190630975507,0.104380416288736,0.701496407609236,0.148796793763313,0.881713980681446,0.969891532025945
"ENSG00000206053",563.871239263623,-0.0414124242213748,0.278627653668414,-0.1486299858472,0.881845610523641,0.969957800167673
"ENSG00000137574",354.079379751988,-0.0219515376144112,0.147954211408769,-0.148367102263574,0.882053061286091,0.970119632405402
